 1.2200e+00  3.4239e-06  7.7445e-01  2.5266e-01  6.5374e-06  2.8276e-04  3.4239e-06  5.7006e-01  9.5376e-02  4.8937e-05  5.0687e-06  1.1877e-02 
 1.2300e+00  2.9728e-06  7.7445e-01  2.5572e-01  5.5059e-06  2.8992e-04  2.9728e-06  5.6986e-01  9.1050e-02  4.3069e-05  4.4641e-06  1.0090e-02 
 1.2400e+00  2.5756e-06  7.7445e-01  2.5874e-01  4.6309e-06  2.9679e-04  2.5756e-06  5.6970e-01  8.6976e-02  3.7741e-05  3.9143e-06  8.5632e-03 
 1.2500e+00  2.2275e-06  7.7445e-01  2.6174e-01  3.8908e-06  3.0342e-04  2.2274e-06  5.6955e-01  8.3158e-02  3.2941e-05  3.4182e-06  7.2606e-03 
 1.2600e+00  1.9235e-06  7.7445e-01  2.6471e-01  3.2664e-06  3.0981e-04  1.9235e-06  5.6943e-01  7.9597e-02  2.8647e-05  2.9739e-06  6.1521e-03 
 1.2700e+00  1.6591e-06  7.7445e-01  2.6765e-01  2.7407e-06  3.1600e-04  1.6591e-06  5.6933e-01  7.6292e-02  2.4833e-05  2.5788e-06  5.2108e-03 
 1.2800e+00  1.4299e-06  7.7445e-01  2.7057e-01  2.2991e-06  3.2201e-04  1.4299e-06  5.6924e-01  7.3238e-02  2.1467e-05  2.2298e-06  4.4130e-03 
 1.2900e+00  1.2317e-06  7.7445e-01  2.7346e-01  1.9286e-06  3.2785e-04  1.2317e-06  5.6916e-01  7.0430e-02  1.8514e-05  1.9233e-06  3.7378e-03 
 1.3000e+00  1.0607e-06  7.7445e-01  2.7633e-01  1.6183e-06  3.3354e-04  1.0607e-06  5.6910e-01  6.7859e-02  1.5938e-05  1.6558e-06  3.1670e-03 
 1.3100e+00  9.1356e-07  7.7445e-01  2.7917e-01  1.3585e-06  3.3910e-04  9.1355e-07  5.6905e-01  6.5514e-02  1.3701e-05  1.4234e-06  2.6849e-03 
 1.3200e+00  7.8700e-07  7.7445e-01  2.8200e-01  1.1412e-06  3.4453e-04  7.8699e-07  5.6900e-01  6.3384e-02  1.1767e-05  1.2224e-06  2.2779e-03 
 1.3300e+00  6.7827e-07  7.7445e-01  2.8480e-01  9.5943e-07  3.4986e-04  6.7826e-07  5.6897e-01  6.1456e-02  1.0099e-05  1.0490e-06  1.9344e-03 
 1.3400e+00  5.8490e-07  7.7445e-01  2.8758e-01  8.0738e-07  3.5508e-04  5.8489e-07  5.6893e-01  5.9716e-02  8.6667e-06  9.0007e-07  1.6443e-03 
 1.3500e+00  5.0474e-07  7.7445e-01  2.9035e-01  6.8013e-07  3.6021e-04  5.0473e-07  5.6891e-01  5.8151e-02  7.4380e-06  7.7231e-07  1.3993e-03 
 1.3600e+00  4.3591e-07  7.7445e-01  2.9310e-01  5.7356e-07  3.6525e-04  4.3590e-07  5.6888e-01  5.6747e-02  6.3860e-06  6.6293e-07  1.1921e-03 
 1.3700e+00  3.7677e-07  7.7445e-01  2.9583e-01  4.8423e-07  3.7021e-04  3.7676e-07  5.6886e-01  5.5491e-02  5.4861e-06  5.6938e-07  1.0168e-03 
 1.3800e+00  3.2593e-07  7.7445e-01  2.9854e-01  4.0927e-07  3.7510e-04  3.2593e-07  5.6885e-01  5.4371e-02  4.7168e-06  4.8941e-07  8.6837e-04 
 1.3900e+00  2.8220e-07  7.7445e-01  3.0124e-01  3.4630e-07  3.7992e-04  2.8219e-07  5.6883e-01  5.3372e-02  4.0592e-06  4.2107e-07  7.4245e-04 
 1.4000e+00  2.4453e-07  7.7445e-01  3.0393e-01  2.9334e-07  3.8467e-04  2.4453e-07  5.6882e-01  5.2485e-02  3.4967e-06  3.6264e-07  6.3551e-04 
 1.4100e+00  2.1206e-07  7.7445e-01  3.0660e-01  2.4873e-07  3.8935e-04  2.1206e-07  5.6881e-01  5.1698e-02  3.0155e-06  3.1266e-07  5.4457e-04 
